date,total_asset,cash,market_value,benchmark,positions,daily_return
2020-02-10,89467.23882634,6057.238826340008,83410.0,95.59217688901475,5,0.020264513174826027
2020-02-11,89444.23882634,6057.238826340008,83387.0,96.48194347480093,5,-0.0002570773425191186
2020-02-12,90544.23882634,6057.238826340008,84487.0,97.26235054606526,5,0.012298164917426302
2020-02-13,88943.23882634,6057.238826340008,82886.0,96.66404659496457,5,-0.017681964316588417
2020-02-14,89275.15241598,1011.1524159800083,88264.0,97.34290554560145,5,0.003731746156535376
2020-02-17,93607.15241598,1011.1524159800083,92596.0,99.53229279057166,5,0.048524140063238796
2020-02-18,97698.15241598,1011.1524159800083,96687.0,99.04627762670326,5,0.043703925334893645
2020-02-19,96817.15241598,1011.1524159800083,95806.0,98.89493186999889,5,-0.009017570734079716
2020-02-20,97863.15241598,1011.1524159800083,96852.0,101.17366193263648,5,0.0108038707387903
2020-02-21,98115.48053398001,4604.480533980011,93511.0,101.29156515923037,5,0.0025783771702698743
2020-02-24,98785.48053398001,4604.480533980011,94181.0,100.88512857066138,5,0.006828687953762458
2020-02-25,96443.48053398001,4604.480533980011,91839.0,100.66567722344004,5,-0.02370793751612521
2020-02-26,96636.48053398001,4604.480533980011,92032.0,99.42488612452338,5,0.0020011720743735584
2020-02-27,97246.48053398001,4604.480533980011,92642.0,99.7143959107353,5,0.0063123159766307335
2020-02-28,91320.67484542001,880.6748454200133,90440.0,96.17900785533298,5,-0.060935939851205156
2020-03-02,97663.67484542001,880.6748454200133,96783.0,99.34311059469118,5,0.06945853182465966
2020-03-03,99681.67484542001,880.6748454200133,98801.0,99.87257663709728,5,0.02066274900257481
2020-03-04,104525.67484542001,880.6748454200133,103645.0,100.45086389134352,5,0.04859468911925657
2020-03-05,104885.67484542001,880.6748454200133,104005.0,102.68882824209462,5,0.0034441298803609133
2020-03-06,103504.25477462001,567.2547746200144,102937.0,101.02353670622813,5,-0.013170722053663986
2020-03-09,99774.25477462001,567.2547746200144,99207.0,97.57236524125003,5,-0.036037165893538003
2020-03-10,103109.25477462001,567.2547746200144,102542.0,99.66191310800717,5,0.033425456371820816
2020-03-11,101830.25477462001,567.2547746200144,101263.0,98.33641720654789,5,-0.012404318145792903
2020-03-12,100547.25477462001,567.2547746200144,99980.0,96.44410703562484,5,-0.012599398900058234
2020-03-13,99165.84077753003,819.8407775300257,98346.0,95.08687734646949,5,-0.013738952895198109
2020-03-16,95377.84077753003,819.8407775300257,94558.0,90.99883317303703,5,-0.038198637457207196
2020-03-17,93693.84077753003,819.8407775300257,92874.0,90.55553656952873,5,-0.017656092717887706
2020-03-18,92444.84077753003,819.8407775300257,91625.0,88.76330988287792,5,-0.013330652149970756
2020-03-19,93045.84077753003,819.8407775300257,92226.0,87.61186160162868,5,0.0065011740508733595
2020-03-20,96620.09996411002,2931.0999641100207,93689.0,89.17731375928213,5,0.038413959793495156
2020-03-23,96156.09996411002,2931.0999641100207,93225.0,86.17700618564754,5,-0.00480231339206183
2020-03-24,98688.09996411002,2931.0999641100207,95757.0,88.49113162686925,5,0.026332182783464164
2020-03-25,99415.09996411002,2931.0999641100207,96484.0,90.8689687495423,5,0.007366642992056693
2020-03-26,97541.09996411002,2931.0999641100207,94610.0,90.27164122267844,5,-0.018850255149132633
2020-03-27,96926.15429380003,2417.154293800031,94509.0,90.56481259977835,5,-0.00630447750267582
2020-03-30,95370.15429380003,2417.154293800031,92953.0,89.6872513169522,5,-0.016053458546219534
2020-03-31,96884.15429380003,2417.154293800031,94467.0,89.9813991182889,5,0.015874987423590836
2020-04-01,95204.15429380003,2417.154293800031,92787.0,89.71092960469464,5,-0.017340296896285246
2020-04-02,97109.15429380003,2417.154293800031,94692.0,91.16214012664223,5,0.020009631030607933
2020-04-03,95377.89559276003,3897.895592760029,91480.0,90.64195011448574,5,-0.01782796600001424
2020-04-07,96802.89559276003,3897.895592760029,92905.0,92.71196949650684,5,0.01494056868359106
2020-04-08,96958.89559276003,3897.895592760029,93061.0,92.28038998384018,5,0.0016115220422359133
2020-04-09,97207.44559276004,3897.895592760029,93309.55,92.58479023966333,5,0.0025634574164701274
2020-04-10,95672.85559276004,3897.895592760029,91774.96,92.00796762177231,5,-0.015786753685813282
2020-04-13,95836.29483404003,16.984834040029455,95819.31,91.61935077552495,5,0.0017083136096165408
2020-04-14,96693.02483404003,16.984834040029455,96676.04,93.38765506837412,5,0.008939515049946278
2020-04-15,96044.21483404003,16.984834040029455,96027.23,92.6958584965996,5,-0.006709997966384718
2020-04-16,95902.32483404003,16.984834040029455,95885.34,92.81839973831832,5,-0.001477340412904371
2020-04-17,96122.32483404003,16.984834040029455,96105.34,93.72427732401172,5,0.002294000696862364
2020-04-20,96002.66109363544,224.66109363543796,95778.0,94.06529348871499,5,-0.001244911009083416
2020-04-21,94601.66109363544,224.66109363543796,94377.0,92.95680787388505,5,-0.014593345476471176
2020-04-22,96104.66109363544,224.66109363543796,95880.0,93.72159215736053,5,0.015887670286384825
2020-04-23,95801.66109363544,224.66109363543796,95577.0,93.48651802235035,5,-0.0031528127413589235
2020-04-24,95527.66109363544,224.66109363543796,95303.0,92.68633836029078,5,-0.0028600756695877916
2020-04-27,96267.72650456543,409.72650456544034,95858.0,93.31613199302834,4,0.007747132112913224
2020-04-28,94417.72650456543,409.72650456544034,94008.0,93.96008377719951,4,-0.019217239953332244
2020-04-29,94370.72650456543,409.72650456544034,93961.0,94.3965454110502,4,-0.0004977878809412362
2020-04-30,96256.72650456543,409.72650456544034,95847.0,95.50844851070893,4,0.019985010922945134
2020-05-06,96818.72650456543,409.72650456544034,96409.0,96.08624755283675,4,0.005838553007236902
2020-05-07,95904.52690552548,5104.526905525472,90800.0,95.80894306958487,5,-0.009442384051569275
2020-05-08,96928.52690552548,5104.526905525472,91824.0,96.7543658368688,5,0.01067728534867518
2020-05-11,96485.52690552548,5104.526905525472,91381.0,96.6703933525038,5,-0.004570377928386216
2020-05-12,95979.52690552548,5104.526905525472,90875.0,96.671857988859,5,-0.005244309858984941
2020-05-13,96665.52690552548,5104.526905525472,91561.0,96.86738694227869,5,0.0071473575888245655
2020-05-14,96759.05922815547,227.0592281554782,96532.0,95.8169985695385,5,0.0009675871598093799
2020-05-15,96950.05922815547,227.0592281554782,96723.0,95.51430705612975,5,0.001973975372679293
2020-05-18,96620.05922815547,227.0592281554782,96393.0,95.76061006986315,5,-0.0034038143207669735
2020-05-19,97555.05922815547,227.0592281554782,97328.0,96.57445967123796,5,0.009677079557487422
2020-05-20,96510.05922815547,227.0592281554782,96283.0,96.06110462873909,5,-0.010711899600778452
2020-05-21,96038.42832383548,4949.428323835491,91089.0,95.53798534387221,5,-0.004886857474670325
2020-05-22,94683.42832383548,4949.428323835491,89734.0,93.3476216746652,5,-0.014108935596395034
2020-05-25,94657.42832383548,4949.428323835491,89708.0,93.47602146180472,5,-0.00027459926684403335
2020-05-26,96359.42832383548,4949.428323835491,91410.0,94.53666228903134,5,0.017980627935266114
2020-05-27,96156.42832383548,4949.428323835491,91207.0,93.87367023224252,5,-0.002106695769486855
2020-05-28,96096.2176750055,5789.217675005497,90307.0,94.14267510948157,5,-0.0006261739322015458
2020-05-29,96577.2176750055,5857.217675005497,90720.0,94.396301304991,5,0.005005399917265452
2020-06-01,98896.2176750055,5857.217675005497,93039.0,96.94281571457168,5,0.024011874185521975
2020-06-02,99740.2176750055,5857.217675005497,93883.0,97.24135742497401,5,0.008534198979920138
2020-06-03,99197.2176750055,5857.217675005497,93340.0,97.24331027344762,5,-0.0054441429210563275
2020-06-04,101084.0175305655,2266.0175305654993,98818.0,97.20767078880432,5,0.01902069331966172
2020-06-05,103500.0175305655,2266.0175305654993,101234.0,97.67293693764067,5,0.023900909946218407
2020-06-08,101262.5058585655,2400.5058585654992,98862.0,98.17823648018592,5,-0.021618466599188868
2020-06-09,102069.5058585655,2400.5058585654992,99669.0,98.79045447666103,5,0.007969386034423653
2020-06-10,99731.5058585655,2400.5058585654992,97331.0,98.61176884132618,5,-0.02290595981957322
2020-06-11,99220.46413841551,383.46413841550657,98837.0,97.54185198384995,5,-0.005124175312009482
2020-06-12,98910.46413841551,383.46413841550657,98527.0,97.71760834647438,5,-0.003124355471342488
2020-06-15,99330.46413841551,383.46413841550657,98947.0,96.54370230777867,5,0.004246264575325842
2020-06-16,102407.46413841551,383.46413841550657,102024.0,97.99808620849588,5,0.030977404834354294
2020-06-17,103588.46413841551,383.46413841550657,103205.0,98.07180623837446,5,0.011532362508300587
2020-06-18,102512.67969296551,748.6796929655138,101764.0,98.72576637097286,5,-0.010385176133247187
2020-06-19,102867.67969296551,748.6796929655138,102119.0,100.05199459060974,5,0.003462986247781741
2020-06-22,102772.67969296551,748.6796929655138,102024.0,100.13352601438274,5,-0.0009235165047325467
2020-06-23,102480.67969296551,748.6796929655138,101732.0,100.61539137524471,5,-0.0028412220141807998
2020-06-24,101916.67969296551,748.6796929655138,101168.0,101.03525379706974,5,-0.00550347637905757
2020-06-29,101829.57332562552,10823.573325625517,91006.0,100.3207553617896,4,-0.0008546821541126626
2020-06-30,103384.57332562552,10823.573325625517,92561.0,101.64478662689365,4,0.015270612939008332
