date,total_asset,cash,market_value,benchmark,positions,daily_return
2022-12-15,214746.45185259974,10083.451852599756,204663.0,96.4704704900185,5,-0.0003491271442084276
2022-12-16,211933.45185259974,10083.451852599756,201850.0,96.52515024727944,5,-0.013099168697468522
2022-12-19,205363.45185259974,10083.451852599756,195280.0,95.03585918009657,5,-0.03100029722806319
2022-12-20,206377.45185259974,10083.451852599756,196294.0,93.4686982800287,5,0.004937587437553459
2022-12-21,204007.96917037977,12141.969170379765,191866.0,93.5058024010272,5,-0.011481306029072935
2022-12-22,201322.96917037977,12141.969170379765,189181.0,93.63981662752833,5,-0.01316125056741091
2022-12-23,200371.96917037977,12141.969170379765,188230.0,93.44916979529265,5,-0.004723753101391837
2022-12-26,203366.96917037977,12141.969170379765,191225.0,93.82191974769198,5,0.014947200511131964
2022-12-27,203779.96917037977,12141.969170379765,191638.0,94.90477422630585,5,0.0020308115997638154
2022-12-28,201072.33879192977,9514.338791929767,191558.0,94.49980227409206,5,-0.01328702909060786
2022-12-29,202285.33879192977,9514.338791929767,192771.0,94.14438385189598,5,0.006032654751458422
2022-12-30,203398.33879192977,9514.338791929767,193884.0,94.50883419828247,5,0.005502128857419741
2023-01-03,207031.33879192977,9514.338791929767,197517.0,94.90599475660186,5,0.017861502810583074
2023-01-04,206088.33879192977,9514.338791929767,196574.0,95.02926831649815,5,-0.004554865971029276
2023-01-05,205105.04209051977,8893.04209051976,196212.0,96.8754424422323,5,-0.004771238912274156
2023-01-06,205339.04209051977,8893.04209051976,196446.0,97.17593700110824,5,0.0011408788278191029
2023-01-09,205735.04209051977,8893.04209051976,196842.0,97.96269082991178,5,0.0019285178111692058
2023-01-10,204473.04209051977,8893.04209051976,195580.0,98.06887696566405,5,-0.0061341032970200216
2023-01-11,209025.04209051977,8893.04209051976,200132.0,97.8872620576188,5,0.02226210337294665
2023-01-12,207191.86653358978,397.8665335897708,206794.0,98.07864120803207,5,-0.008770124089419462
2023-01-13,207946.86653358978,397.8665335897708,207549.0,99.45808454857466,5,0.0036439654347029116
2023-01-16,207972.86653358978,397.8665335897708,207575.0,101.01011087297209,5,0.00012503193932866807
2023-01-17,207236.86653358978,397.8665335897708,206839.0,100.99253523670964,5,-0.0035389231887186234
2023-01-18,209035.86653358978,397.8665335897708,208638.0,100.82336973768365,5,0.00868088786561727
2023-01-19,209856.90115783978,47.901157839766256,209809.0,101.45072230982919,5,0.003927721294269215
2023-01-20,214854.90115783978,47.901157839766256,214807.0,102.0736809729091,5,0.023816228927543648
2023-01-30,214852.90115783978,47.901157839766256,214805.0,102.55725507618551,5,-9.30860775916198e-06
2023-01-31,216153.90115783978,47.901157839766256,216106.0,101.47147132486123,5,0.006055305713764669
2023-02-01,218161.90115783978,47.901157839766256,218114.0,102.42519369815798,5,0.009289677351387304
2023-02-02,217465.14102417976,11388.141024179764,206077.0,102.06440494265946,5,-0.0031937754940809526
2023-02-03,216269.14102417976,11388.141024179764,204881.0,101.09969779669872,5,-0.005499732023106274
2023-02-06,216789.14102417976,11388.141024179764,205401.0,99.76321712257543,5,0.0024044114548078532
2023-02-07,219942.14102417976,11388.141024179764,208554.0,99.94263507608785,5,0.014544086410897883
2023-02-08,220968.14102417976,11388.141024179764,209580.0,99.50104721499396,5,0.004664863200941616
2023-02-09,222685.42540509976,1335.4254050997697,221350.0,100.83679557093966,5,0.0077716379065346786
