code,segment,kind,time,time_human,field,lib_val,fresh_val,abs_diff
600039,daily,TIME_MISSING_FRESH,1559145600000,2019-05-29 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1559232000000,2019-05-30 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1559491200000,2019-06-02 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1559577600000,2019-06-03 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1559664000000,2019-06-04 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1559750400000,2019-06-05 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1560096000000,2019-06-09 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1560182400000,2019-06-10 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1560268800000,2019-06-11 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1560355200000,2019-06-12 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1560441600000,2019-06-13 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1560700800000,2019-06-16 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1560787200000,2019-06-17 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1560873600000,2019-06-18 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1560960000000,2019-06-19 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1561046400000,2019-06-20 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1561305600000,2019-06-23 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1561392000000,2019-06-24 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1561478400000,2019-06-25 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1561564800000,2019-06-26 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1561651200000,2019-06-27 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1561910400000,2019-06-30 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1561996800000,2019-07-01 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1562083200000,2019-07-02 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1562169600000,2019-07-03 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1562256000000,2019-07-04 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1562515200000,2019-07-07 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1562601600000,2019-07-08 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1562688000000,2019-07-09 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1562774400000,2019-07-10 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1562860800000,2019-07-11 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1563120000000,2019-07-14 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1563206400000,2019-07-15 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1563292800000,2019-07-16 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1563379200000,2019-07-17 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1563465600000,2019-07-18 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1563724800000,2019-07-21 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1563811200000,2019-07-22 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1563897600000,2019-07-23 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1563984000000,2019-07-24 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1564070400000,2019-07-25 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1564329600000,2019-07-28 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1564416000000,2019-07-29 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1564502400000,2019-07-30 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1564588800000,2019-07-31 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1564675200000,2019-08-01 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1564934400000,2019-08-04 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1565020800000,2019-08-05 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1565107200000,2019-08-06 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1565193600000,2019-08-07 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1565280000000,2019-08-08 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1565539200000,2019-08-11 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1565625600000,2019-08-12 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1565712000000,2019-08-13 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1565798400000,2019-08-14 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1565884800000,2019-08-15 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1566144000000,2019-08-18 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1566230400000,2019-08-19 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1566316800000,2019-08-20 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1566403200000,2019-08-21 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1566489600000,2019-08-22 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1566748800000,2019-08-25 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1566835200000,2019-08-26 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1566921600000,2019-08-27 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1567008000000,2019-08-28 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1567094400000,2019-08-29 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1567353600000,2019-09-01 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1567440000000,2019-09-02 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1567526400000,2019-09-03 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1567612800000,2019-09-04 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1567699200000,2019-09-05 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1567958400000,2019-09-08 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1568044800000,2019-09-09 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1568131200000,2019-09-10 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1568217600000,2019-09-11 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1568563200000,2019-09-15 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1568649600000,2019-09-16 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1568736000000,2019-09-17 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1568822400000,2019-09-18 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1568908800000,2019-09-19 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1569168000000,2019-09-22 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1569254400000,2019-09-23 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1569340800000,2019-09-24 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1569427200000,2019-09-25 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1569513600000,2019-09-26 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1569772800000,2019-09-29 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1570464000000,2019-10-07 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1570550400000,2019-10-08 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1570636800000,2019-10-09 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1570723200000,2019-10-10 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1570982400000,2019-10-13 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1571068800000,2019-10-14 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1571155200000,2019-10-15 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1571241600000,2019-10-16 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1571328000000,2019-10-17 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1571587200000,2019-10-20 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1571673600000,2019-10-21 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1571760000000,2019-10-22 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1571846400000,2019-10-23 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1571932800000,2019-10-24 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1572192000000,2019-10-27 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1572278400000,2019-10-28 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1572364800000,2019-10-29 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1572451200000,2019-10-30 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1572537600000,2019-10-31 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1572796800000,2019-11-03 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1572883200000,2019-11-04 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1572969600000,2019-11-05 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1573056000000,2019-11-06 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1573142400000,2019-11-07 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1573401600000,2019-11-10 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1573488000000,2019-11-11 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1573574400000,2019-11-12 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1573660800000,2019-11-13 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1573747200000,2019-11-14 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1574006400000,2019-11-17 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1574092800000,2019-11-18 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1574179200000,2019-11-19 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1574265600000,2019-11-20 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1574352000000,2019-11-21 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1574611200000,2019-11-24 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1574697600000,2019-11-25 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1574784000000,2019-11-26 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1574870400000,2019-11-27 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1574956800000,2019-11-28 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1575216000000,2019-12-01 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1575302400000,2019-12-02 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1575388800000,2019-12-03 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1575475200000,2019-12-04 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1575561600000,2019-12-05 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1575820800000,2019-12-08 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1575907200000,2019-12-09 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1575993600000,2019-12-10 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1576080000000,2019-12-11 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1576166400000,2019-12-12 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1576425600000,2019-12-15 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1576512000000,2019-12-16 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1576598400000,2019-12-17 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1576684800000,2019-12-18 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1576771200000,2019-12-19 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1577030400000,2019-12-22 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1577116800000,2019-12-23 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1577203200000,2019-12-24 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1577289600000,2019-12-25 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1577376000000,2019-12-26 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1577635200000,2019-12-29 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1577721600000,2019-12-30 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1577894400000,2020-01-01 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1577980800000,2020-01-02 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1578240000000,2020-01-05 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1578326400000,2020-01-06 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1578412800000,2020-01-07 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1578499200000,2020-01-08 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1578585600000,2020-01-09 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1578844800000,2020-01-12 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1578931200000,2020-01-13 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1579017600000,2020-01-14 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1579104000000,2020-01-15 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1579190400000,2020-01-16 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1579449600000,2020-01-19 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1579536000000,2020-01-20 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1579622400000,2020-01-21 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1579708800000,2020-01-22 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1580659200000,2020-02-02 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1580745600000,2020-02-03 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1580832000000,2020-02-04 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1580918400000,2020-02-05 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1581004800000,2020-02-06 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1581264000000,2020-02-09 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1581350400000,2020-02-10 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1581436800000,2020-02-11 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1581523200000,2020-02-12 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1581609600000,2020-02-13 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1581868800000,2020-02-16 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1581955200000,2020-02-17 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1582041600000,2020-02-18 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1582128000000,2020-02-19 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1582214400000,2020-02-20 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1582473600000,2020-02-23 16:00:00,,,,
600039,daily,TIME_MISSING_FRESH,1582560000000,2020-02-24 16:00:00,,,,
