datetime,code,action,volume,price,commission,tax,pnl,amount
2022-04-27,000761.SZ,buy,500,4.084079999999999,5.0,0.0,0.0,2042.0399999999997
2022-04-28,002088.SZ,sell,1000,14.39559,5.0,14.39559,-418.7295458999973,14395.59
2022-05-09,000550.SZ,sell,1400,11.82816,5.0,16.559424,-2227.047018239999,16559.424
2022-05-09,000761.SZ,sell,500,4.1058900000000005,5.0,2.0529450000000002,3.8315255500006082,2052.945
2022-05-09,600901.SH,sell,2900,5.1748199999999995,5.0,15.006978,820.6689522200015,15006.978
2022-05-09,600998.SH,sell,1200,12.8871,5.0,15.46452,1894.364834800002,15464.52
2022-05-09,601216.SH,sell,3400,4.15584,5.0,14.129856000000002,-47.5591545599981,14129.856000000002
2022-05-09,002921.SZ,buy,1100,12.942929999999999,5.0,0.0,0.0,14237.222999999998
2022-05-09,000880.SZ,buy,2100,7.047039999999999,5.0,0.0,0.0,14798.783999999998
2022-05-09,600841.SH,buy,2100,7.0270199999999985,5.0,0.0,0.0,14756.741999999997
2022-05-09,300983.SZ,buy,200,56.23617999999999,5.0,0.0,0.0,11247.235999999997
2022-05-09,300539.SZ,buy,2100,6.936929999999999,5.0,0.0,0.0,14567.552999999998
2022-05-16,002921.SZ,sell,1100,13.706280000000001,5.0,15.076908000000001,819.4573229200029,15076.908000000001
2022-05-16,600841.SH,sell,2100,6.7932,5.0,14.26572,-510.43037719999745,14265.72
2022-05-16,000880.SZ,buy,800,7.387379999999999,5.0,0.0,0.0,5909.9039999999995
2022-05-16,300235.SZ,buy,1500,9.759749999999999,5.0,0.0,0.0,14639.624999999998
2022-05-16,300983.SZ,buy,100,59.159099999999995,5.0,0.0,0.0,5915.91
2022-05-16,002835.SZ,buy,1200,9.08908,5.0,0.0,0.0,10906.895999999999
2022-05-23,000880.SZ,sell,2900,8.92107,7.761330899999999,25.871102999999998,5128.523855070001,25871.103
2022-05-23,002835.SZ,sell,1200,9.300690000000001,5.0,11.160828000000002,237.65956372000247,11160.828000000001
2022-05-23,300983.SZ,sell,300,59.090849999999996,5.318176499999999,17.727254999999996,540.8862959500026,17727.254999999997
2022-05-23,300539.SZ,buy,100,7.327319999999999,5.0,0.0,0.0,732.732
2022-05-23,300235.SZ,buy,800,10.090079999999999,5.0,0.0,0.0,8072.0639999999985
2022-05-23,300720.SZ,buy,1500,10.73072,5.0,0.0,0.0,16096.08
2022-05-23,300535.SZ,buy,1200,13.243229999999999,5.0,0.0,0.0,15891.875999999998
2022-05-23,605488.SH,buy,600,20.840819999999997,5.0,0.0,0.0,12504.491999999998
2022-05-30,605488.SH,sell,600,20.859119999999997,5.0,12.515471999999999,-6.6606267200000095,12515.471999999998
2022-05-30,300235.SZ,buy,300,9.77977,5.0,0.0,0.0,2933.9309999999996
2022-05-30,300983.SZ,buy,100,57.167109999999994,5.0,0.0,0.0,5716.710999999999
2022-05-30,300535.SZ,buy,100,13.23322,5.0,0.0,0.0,1323.322
2022-05-30,300720.SZ,buy,100,10.630619999999999,5.0,0.0,0.0,1063.062
2022-06-07,300235.SZ,sell,2600,10.0899,7.870121999999999,26.23374,583.7538006000033,26233.74
2022-06-07,300535.SZ,sell,1300,13.40658,5.2285661999999995,17.428554000000002,190.52459426000297,17428.554
2022-06-07,300983.SZ,sell,100,59.490449999999996,5.0,5.949044999999999,221.32546455000016,5949.044999999999
2022-06-07,605488.SH,buy,700,22.022,5.0,0.0,0.0,15415.4
2022-06-07,301005.SZ,buy,400,41.07102999999999,5.0,0.0,0.0,16428.411999999997
2022-06-07,605189.SH,buy,700,21.19117,5.0,0.0,0.0,14833.819
2022-06-14,605488.SH,buy,100,14.444429999999999,5.0,0.0,0.0,1444.443
2022-06-21,301005.SZ,sell,720,22.927049999999998,5.0,16.507476,257.3914492400025,16507.476
2022-06-21,300720.SZ,buy,100,11.321309999999999,5.0,0.0,0.0,1132.1309999999999
2022-06-21,605180.SH,buy,900,17.60759,5.0,0.0,0.0,15846.830999999998
2022-06-28,300720.SZ,sell,1700,13.15683,6.709983299999998,22.366611,4366.037739589997,22366.610999999997
2022-06-28,605189.SH,sell,700,20.29968,5.0,14.209776,-643.3948737600007,14209.776
2022-06-28,605488.SH,sell,1115,16.67331,5.577222194999999,18.59074065,2056.5437797485,18590.74065
2022-06-28,605180.SH,buy,100,17.49748,5.0,0.0,0.0,1749.748
2022-06-28,300993.SZ,buy,1400,12.89288,5.415009599999999,0.0,0.0,18050.032
2022-06-28,300989.SZ,buy,800,21.28126,5.107502399999999,0.0,0.0,17025.007999999998
2022-06-28,300991.SZ,buy,1200,14.664649999999998,5.279273999999999,0.0,0.0,17597.579999999998
2022-07-05,300539.SZ,sell,2200,8.05194,5.3142803999999995,17.714268,2566.7773089200023,17714.268
2022-07-05,300989.SZ,sell,800,22.6773,5.442551999999999,18.141840000000002,1093.0661895999995,18141.84
2022-07-05,301008.SZ,buy,600,26.576549999999997,5.0,0.0,0.0,15945.929999999998
2022-07-05,001207.SZ,buy,1000,16.52651,5.0,0.0,0.0,16526.51
2022-07-05,300991.SZ,buy,100,13.903889999999999,5.0,0.0,0.0,1390.389
2022-07-12,605180.SH,sell,1000,18.83115,5.649345,18.83115,1209.9021935000026,18831.15
2022-07-12,001207.SZ,buy,100,15.57556,5.0,0.0,0.0,1557.556
2022-07-12,301005.SZ,buy,800,20.630609999999997,5.0,0.0,0.0,16504.487999999998
2022-07-19,001207.SZ,sell,1100,15.93405,5.258236499999999,17.527455,-579.5719660499999,17527.454999999998
2022-07-19,301005.SZ,sell,800,23.876099999999997,5.730263999999999,19.100879999999997,2571.3698472000005,19100.879999999997
2022-07-19,301016.SZ,buy,800,23.3233,5.597592,0.0,0.0,18658.64
2022-07-19,300720.SZ,buy,1500,12.082069999999998,5.436931499999998,0.0,0.0,18123.104999999996
2022-07-26,301016.SZ,sell,800,20.88909,5.0133816,16.711272,-1969.2597663200002,16711.272
2022-07-26,605189.SH,buy,900,19.879859999999997,5.367562199999998,0.0,0.0,17891.873999999996
2022-07-26,300720.SZ,buy,200,11.9119,5.0,0.0,0.0,2382.3799999999997
2022-08-02,300720.SZ,sell,1700,12.687299999999999,6.470522999999998,21.568409999999997,1034.6703829000019,21568.409999999996
2022-08-02,605488.SH,buy,1200,14.284269999999998,5.142337199999998,0.0,0.0,17141.123999999996
2022-08-02,300993.SZ,buy,100,11.511499999999998,5.0,0.0,0.0,1151.1499999999999
2022-08-09,300993.SZ,sell,1500,13.35663,6.010483499999999,20.034945,807.5172220499977,20034.945
2022-08-09,605488.SH,sell,1200,15.39459,5.5420524,18.473508000000002,1308.1837045200036,18473.508
2022-08-09,001211.SZ,buy,700,24.48446,5.1417366,0.0,0.0,17139.122
2022-08-09,300989.SZ,buy,900,20.470449999999996,5.527021499999998,0.0,0.0,18423.404999999995
2022-08-09,301008.SZ,buy,100,27.57755,5.0,0.0,0.0,2757.7549999999997
2022-08-09,605189.SH,buy,100,19.239219999999996,5.0,0.0,0.0,1923.9219999999996
2022-08-16,300991.SZ,sell,1300,15.36462,5.9922018,19.974006000000003,959.8710521400025,19974.006
2022-08-16,001211.SZ,buy,100,23.763739999999995,5.0,0.0,0.0,2376.3739999999993
